name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hanoi,2024-06-11,95,82.2,86.5,116.1,92.4,102.5,80.9,84.4,0.423,100,8.33,rain,0,0,18.3,11.4,114.7,1004.9,66.5,5.2,266.5,23,8,60,2024-06-11T05:14:40,2024-06-11T18:38:07,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-12,96.1,82.4,89,116.1,94.1,104.7,79.8,76.2,0.008,100,4.17,rain,0,0,13,6.9,97.2,1003.8,63.7,5.7,225,19.4,7,60,2024-06-12T05:14:45,2024-06-12T18:38:26,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-13,100,84.1,91.3,114.4,98.2,105.7,77.9,67.2,0,0,0,,0,0,17.2,8.1,249.1,1000.9,50.9,5.8,284,24.6,9,30,2024-06-13T05:14:51,2024-06-13T18:38:45,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-14,98.6,86,92,116.6,95.2,106.5,77.3,63.3,0,0,0,,0,0,21.3,6.9,220.6,999.4,67.3,6.3,138,12,5,30,2024-06-14T05:14:58,2024-06-14T18:39:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-15,94.4,84.2,88.7,116.4,98.3,109.1,82.1,81.2,0.154,100,16.67,rain,0,0,13.2,8.1,28.5,1001.1,49.6,4.5,77.4,6.7,3,60,2024-06-15T05:15:05,2024-06-15T18:39:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-16,98.7,80.6,88.5,122.5,87.1,107.3,81.2,80,0.004,100,4.17,rain,0,0,22.4,10.3,76.8,1002.1,51.3,5.3,225.3,19.4,8,60,2024-06-16T05:15:14,2024-06-16T18:39:37,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-17,99,78.8,87.2,121.2,78.8,100.5,79.6,80.4,0.077,100,4.17,rain,0,0,21,23,87,1001.6,59.3,5.6,276.1,24,9,60,2024-06-17T05:15:24,2024-06-17T18:39:53,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-18,95.8,78.8,86,117.1,78.8,99.9,79.9,83,0.307,100,4.17,rain,0,0,16.6,9.2,67.5,1000.9,63.5,6.6,152.5,13.1,5,60,2024-06-18T05:15:34,2024-06-18T18:40:08,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-19,100.4,75.2,88.8,119.8,75.2,105.1,80.1,77.8,0.008,100,4.17,rain,0,0,23.9,15,97,1000.2,66.8,6.3,266.8,23.2,9,60,2024-06-19T05:15:45,2024-06-19T18:40:22,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-20,96.8,78.8,87.8,119.8,78.8,104.3,80.7,80.9,0.031,100,4.17,rain,0,0,21.9,10.3,100,1000.5,69.3,6.1,282.3,24.3,8,75,2024-06-20T05:15:57,2024-06-20T18:40:36,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-21,95.2,84.2,87.7,121.2,98.3,108.5,82.8,85.9,0.154,100,8.33,rain,0,0,21.7,11.4,107.6,1001.3,72,5.9,247.2,21.5,9,75,2024-06-21T05:16:10,2024-06-21T18:40:49,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-22,94.4,84.2,88.8,114.6,100.7,107.7,81.3,79.4,0.012,100,12.5,rain,0,0,19.5,11.4,125.4,1002.8,75.6,6.7,195.1,16.9,6,60,2024-06-22T05:16:23,2024-06-22T18:41:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-23,95,82.4,87.2,119.8,94.1,103.1,80.3,80.5,2.004,100,8.33,rain,0,0,17.2,13.9,112.9,1003,62.5,6.3,196.5,17,7,30,2024-06-23T05:16:37,2024-06-23T18:41:13,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-24,89.6,80.6,83.9,105.2,88.1,95.4,79.1,86,0.478,100,12.5,rain,0,0,12.1,9.2,101.7,1002.9,79.7,5.9,117.9,10.2,7,30,2024-06-24T05:16:52,2024-06-24T18:41:23,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-25,87.9,78.9,82.1,102.7,78.9,91.7,79.1,90.6,0.468,100,12.5,rain,0,0,9.4,10.3,81.9,1004.6,69.5,5.9,122.8,10.7,5,30,2024-06-25T05:17:08,2024-06-25T18:41:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-26,86,78.8,82.3,101.9,78.8,90.9,78.3,88.1,0.26,100,8.33,rain,0,0,17.7,10.3,85.5,1007.7,78.9,6.2,197.7,16.9,8,30,2024-06-26T05:17:24,2024-06-26T18:41:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-27,91.4,77,83.6,110.9,77,93.2,78.6,85.8,0.237,100,12.5,rain,0,0,17.2,11.4,104.4,1008.4,65.8,5.9,256.1,22.2,8,30,2024-06-27T05:17:41,2024-06-27T18:41:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-28,91.4,82,86.1,108.1,91.9,100.3,79.8,82.3,0.012,100,4.17,rain,0,0,23.9,15,131.3,1005.8,67.6,6.2,238.6,20.6,7,60,2024-06-28T05:17:58,2024-06-28T18:41:56,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-29,96.8,83.4,88.5,117.6,93.5,105.1,80.2,77.6,0.384,100,4.17,rain,0,0,22.8,10.3,141.5,1003.3,64.8,6.7,282.5,24.3,9,60,2024-06-29T05:18:16,2024-06-29T18:42:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-30,96.8,82.4,89.7,113.5,94.1,105.6,79.4,73.3,0.119,100,4.17,rain,0,0,20.6,8.1,162.6,1002,94.6,6.2,256.3,22.3,9,30,2024-06-30T05:18:34,2024-06-30T18:42:06,0.79,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-01,95.6,86,90.4,110.2,97.2,103.6,77.1,65.7,0.004,100,4.17,rain,0,0,15.2,8.1,175.6,1000.2,87.2,6.2,171.6,14.8,7,5,2024-07-01T05:18:53,2024-07-01T18:42:10,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-02,90.2,80.6,85.2,109.7,87.1,98.8,79.6,83.8,0.079,100,33.33,rain,0,0,8.9,10.3,72.8,1001.8,81,6.1,100.6,8.6,4,30,2024-07-02T05:19:13,2024-07-02T18:42:13,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-03,84.9,78.8,81.2,102.4,78.8,88.9,78.9,92.9,0.304,100,4.17,rain,0,0,25.3,13.9,74.8,1006.7,79.4,5,125.9,10.9,5,60,2024-07-03T05:19:33,2024-07-03T18:42:15,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-04,93.2,78.8,86.1,109.1,78.8,97.8,78.5,79.3,0.116,100,8.33,rain,0,0,19.9,16.1,137,1008.6,55.3,5.7,252,21.7,9,30,2024-07-04T05:19:53,2024-07-04T18:42:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-05,95,78.8,85.8,110.9,78.8,96.1,77.6,77.9,0.008,100,4.17,rain,0,0,18.3,16.1,125.3,1006,45.5,6.7,241.8,21,9,30,2024-07-05T05:20:14,2024-07-05T18:42:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-06,95,80.6,87.1,112.9,88.1,101.2,79.3,78.6,0.015,100,12.5,rain,0,0,20.8,12.8,122.1,1005.4,51.8,7.5,216.1,18.8,8,30,2024-07-06T05:20:35,2024-07-06T18:42:14,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-07,95,82.4,88.4,112.4,94.1,102.6,78.8,74.8,0.032,100,8.33,rain,0,0,22.1,16.1,138.5,1005.9,42.7,6.5,208.5,18.1,8,60,2024-07-07T05:20:57,2024-07-07T18:42:11,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-08,95,82.4,88.2,112.9,92.4,103.3,79.4,76.3,0.015,100,4.17,rain,0,0,21.9,13.9,135.4,1005.1,55.9,6.7,307.5,26.5,10,60,2024-07-08T05:21:18,2024-07-08T18:42:08,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-09,96.8,83.8,87.8,118.6,97.2,104.7,80.6,80.1,0.426,100,4.17,rain,0,0,21.5,13.9,121,1004.7,66.1,6.1,282,24.5,9,60,2024-07-09T05:21:40,2024-07-09T18:42:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-10,98.9,78.8,86.2,111.5,78.8,101,80,82.9,0.057,100,4.17,rain,0,0,21.7,9.2,112.8,1004.7,52.5,6.9,312.5,27.1,10,60,2024-07-10T05:22:03,2024-07-10T18:41:58,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
hanoi,2024-07-11,96.9,80.6,87.1,118.6,86.2,100.9,79.1,78.3,0.373,100,4.17,rain,0,0,21.3,11.4,107.6,1003.1,50.1,6.4,312.1,26.9,10,60,2024-07-11T05:22:25,2024-07-11T18:41:51,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-12,96.8,81.9,88.7,115.3,91.4,104.4,79.6,75.8,0.061,100,8.33,rain,0,0,18.8,12.8,135,1001.2,75.4,6.8,284,24.6,9,60,2024-07-12T05:22:48,2024-07-12T18:41:43,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-13,95.1,84.1,88.9,116.1,98,105.7,80.1,76.3,0.596,100,8.33,rain,0,0,21.5,16.1,116.4,1000.9,66,6.3,231.5,19.9,8,60,2024-07-13T05:23:11,2024-07-13T18:41:34,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-14,91.4,78.7,85.7,107.8,78.7,98.6,79.2,81.6,0.112,100,8.33,rain,0,0,19.9,12.8,108.1,1004,59.1,6.1,242.1,20.9,8,30,2024-07-14T05:23:34,2024-07-14T18:41:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-15,95,78.7,84.8,112.9,78.7,96,78.9,83.6,1.009,100,12.5,rain,0,0,13,11.4,355.2,1005.5,71.5,6.2,233.6,20.1,9,30,2024-07-15T05:23:58,2024-07-15T18:41:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-16,95,80.6,85.3,107.8,88.1,97.3,78.9,82.2,0.352,100,12.5,rain,0,0,10.5,11.4,42.8,1005.6,70.9,6,245.8,21,9,30,2024-07-16T05:24:21,2024-07-16T18:41:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-17,89.8,78.8,84,105.2,78.8,95.2,79.1,85.8,0.099,100,16.67,rain,0,0,11,10.3,48,1004.8,70.4,6.2,258.1,22.4,9,30,2024-07-17T05:24:44,2024-07-17T18:40:46,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-18,86,78.8,81.8,101.9,78.8,90,78.6,90.1,0.996,100,16.67,rain,0,0,16.1,13.9,67.2,1003.9,87.4,5.7,212.1,18.4,8,30,2024-07-18T05:25:08,2024-07-18T18:40:31,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-19,89.6,78.8,82.9,108.1,78.8,92.6,79.1,88.8,0.458,100,12.5,rain,0,0,18.3,10.3,77.4,1004,73.8,6.2,213.7,18.3,9,30,2024-07-19T05:25:32,2024-07-19T18:40:16,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-20,89.6,80.5,83.5,108.1,87.9,95.3,79.7,88.6,0.463,100,12.5,rain,0,0,17.9,16.1,70.1,1004.8,63.8,6.3,267.2,23.1,8,60,2024-07-20T05:25:55,2024-07-20T18:39:59,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-21,96.8,80.6,87,115.3,87.1,100.8,79.3,79.3,0.096,100,4.17,rain,0,0,14.3,9.2,71.6,1004.8,60.1,7,255.7,22,9,60,2024-07-21T05:26:19,2024-07-21T18:39:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-22,92,80.1,85.3,109.9,86.6,98.3,79.5,83.8,0.156,100,8.33,rain,0,0,15.9,8.1,312,1002.4,68.1,6.1,143.2,12.3,5,30,2024-07-22T05:26:42,2024-07-22T18:39:21,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-23,84.4,77,79.9,99.5,77,83.6,78.1,94.1,7.356,100,16.67,rain,0,0,21.5,13.9,280.1,997.8,90.1,3.6,6.2,0.5,0,10,2024-07-23T05:27:06,2024-07-23T18:39:01,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-24,89.6,77.9,82.2,108.1,77.9,90,78.8,90,3.922,100,12.5,rain,0,0,8.7,9.2,290.3,995.6,91,5.2,109.4,9.4,7,30,2024-07-24T05:27:30,2024-07-24T18:38:40,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-25,91.4,80.6,85.4,112,88.1,99.5,80.1,85,0.922,100,12.5,rain,0,0,10.7,8.1,289.1,995,72.6,6,287.9,24.7,9,60,2024-07-25T05:27:53,2024-07-25T18:38:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-26,99.8,80.6,90.6,120.1,89.3,108.5,80.7,75.1,0,0,0,,0,0,20.4,10.3,266.9,995.5,58.9,6.4,305.6,26.4,10,60,2024-07-26T05:28:16,2024-07-26T18:37:53,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-27,98.7,82.4,91.2,126.4,94.1,115.2,83.3,78.9,0,0,0,,0,0,19.9,17.2,47.3,998.7,58.5,5.9,293.4,25.2,10,60,2024-07-27T05:28:40,2024-07-27T18:37:29,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-28,89.8,75.2,83.1,108.3,75.2,93.5,79,87.9,1.341,100,4.17,rain,0,0,16.1,13.9,52.7,1001.9,81.4,5.6,187,16.2,8,60,2024-07-28T05:29:03,2024-07-28T18:37:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-29,85.4,78.8,81.9,102.4,78.8,91.6,79.4,92,1.059,100,12.5,rain,0,0,11.6,10.3,112,1001.3,82,5.8,37.4,3.2,2,30,2024-07-29T05:29:26,2024-07-29T18:36:36,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-30,87.8,78.8,81.7,105.2,78.8,89.5,79,91.8,0.078,100,8.33,rain,0,0,13.6,13.9,131,1001.3,91.1,5.4,51.8,4.4,3,30,2024-07-30T05:29:49,2024-07-30T18:36:08,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-07-31,87.9,78.8,83.6,103.6,78.8,93.9,78.6,85.4,0.016,100,8.33,rain,0,0,6.3,8.1,142.6,1002.4,86,6.2,68.9,5.9,4,30,2024-07-31T05:30:11,2024-07-31T18:35:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-01,87.8,80.5,84.6,99.9,88.1,95.3,77.8,80.8,0.015,100,4.17,rain,0,0,9.6,9.2,165.6,1003.2,86,6.2,98.1,8.3,7,30,2024-08-01T05:30:34,2024-08-01T18:35:09,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-02,84.2,78.8,81.2,96.1,78.8,87.7,76.8,86.6,0.519,100,12.5,rain,0,0,11.4,10.3,167.7,1003.4,88.6,6,61,5.3,4,10,2024-08-02T05:30:56,2024-08-02T18:34:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-03,90.3,78.7,83.6,108.1,78.7,92.1,77.8,83.4,0.091,100,12.5,rain,0,0,18.6,9.2,70.9,1005,70.1,6.7,183,15.7,8,30,2024-08-03T05:31:18,2024-08-03T18:34:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-04,95,80.5,87,110.4,87.9,99.5,78.3,76.7,0.197,100,29.17,rain,0,0,17,15,114.4,1006.3,65.9,6.6,213.4,18.3,8,30,2024-08-04T05:31:40,2024-08-04T18:33:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-05,94,82.4,87.4,117.1,93.9,103,80.1,79.6,0.092,100,29.17,rain,0,0,16.1,10.3,98.9,1005.7,66.7,6.5,227.2,19.7,9,75,2024-08-05T05:32:02,2024-08-05T18:32:59,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-06,96.3,80.6,87.9,119.8,89.3,104.2,80.4,79.5,0.063,100,8.33,rain,0,0,19.2,16.1,105.9,1004.9,57.3,6.3,208.7,18,8,75,2024-08-06T05:32:23,2024-08-06T18:32:24,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-07,96.4,82.4,87.1,116.1,90.9,102,79.8,80.1,0.06,100,25,rain,0,0,23.3,15,114.7,1005.3,46.8,6.1,284.9,24.5,10,75,2024-08-07T05:32:45,2024-08-07T18:31:48,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-08,98.6,78.8,88.5,116.5,78.8,103.6,79.7,77.3,0.004,100,4.17,rain,0,0,25.3,10.3,141.3,1004.9,41.3,6.6,312.5,27.1,10,75,2024-08-08T05:33:06,2024-08-08T18:31:11,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-09,100.4,80.6,90.7,117.2,88.1,106.6,79.3,71.7,0,0,0,,0,0,23.7,11.4,130.2,1002.2,54.3,7.2,303.6,26.2,10,75,2024-08-09T05:33:26,2024-08-09T18:30:33,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-10,100.4,80.6,91.1,121.1,88.1,109.8,80.7,73.7,0.048,100,16.67,rain,0,0,20.1,19.7,83.3,1000.3,65.8,6.7,276.7,23.9,9,60,2024-08-10T05:33:47,2024-08-10T18:29:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-11,89.6,75.2,82.8,105.2,75.2,91.2,77.5,84.9,0.146,100,25,rain,0,0,17.2,19.7,312.2,1001.5,63.9,6.1,167.5,14.5,6,60,2024-08-11T05:34:07,2024-08-11T18:29:15,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,VVNB"
hanoi,2024-08-12,91.4,80.5,85.4,111.1,87.9,99,79.7,83.7,0.035,100,4.17,rain,0,0,9.6,10.3,71,1001.7,71.5,6,177.9,15.3,8,30,2024-08-12T05:34:27,2024-08-12T18:28:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-13,89.6,78.7,83.7,111.5,78.7,95.7,79.8,88.4,0.764,100,4.17,rain,0,0,20.8,10.3,338.8,1004.3,78.7,6,217.7,18.7,9,60,2024-08-13T05:34:47,2024-08-13T18:27:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48820099999,48825099999,48831099999,VVNB,remote"
hanoi,2024-08-14,86.7,78.8,82,101.9,78.8,91,78.8,90.5,0.509,100,8.33,rain,0,0,16.8,8.1,312.8,1005.7,89.4,5.6,208.2,18,9,30,2024-08-14T05:35:07,2024-08-14T18:27:11,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-15,92.6,78.8,84.1,108.3,78.8,94.1,78.9,85.5,0.023,100,8.33,rain,0,0,13.4,9.2,329.6,1004.6,63,5.9,215.3,18.4,9,30,2024-08-15T05:35:26,2024-08-15T18:26:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-16,93.3,78.8,86.3,108.2,78.8,97.3,77.6,76.8,0.068,100,16.67,rain,0,0,15.9,6.9,19.9,1004.2,73.3,6.2,307,26.6,10,30,2024-08-16T05:35:45,2024-08-16T18:25:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-17,92,80.6,85.3,112.1,87.1,98.4,79.2,82.3,1.314,100,4.17,rain,0,0,10.5,9.2,65.6,1005.5,67.7,5.5,250.8,21.7,9,60,2024-08-17T05:36:04,2024-08-17T18:25:00,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-18,94.9,82.4,86.7,117.1,92.4,101.7,80.1,81.7,0.059,100,16.67,rain,0,0,8.3,8.1,37.3,1005.5,69.1,5.2,287.6,24.7,10,60,2024-08-18T05:36:22,2024-08-18T18:24:15,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
hanoi,2024-08-19,91.5,80.6,85.1,112.8,88.1,98.7,79.8,84.5,0.04,100,4.17,rain,0,0,8.7,6.9,319.3,1003.8,49.8,5.2,305,26.3,10,60,2024-08-19T05:36:40,2024-08-19T18:23:29,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-20,92.2,80.2,85.1,111.7,86.7,97.4,79,82.8,0.175,100,8.33,rain,0,0,20.4,9.2,118.1,1004.2,65.3,6.4,289,24.9,10,60,2024-08-20T05:36:58,2024-08-20T18:22:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48820099999,48825099999,48831099999,remote,VVNB"
hanoi,2024-08-21,91.4,80.1,84,110.9,86.2,95.8,79.4,86.7,1.456,100,4.17,rain,0,0,18.6,8.1,279.6,1005.9,79,5.6,224.5,19.5,9,60,2024-08-21T05:37:16,2024-08-21T18:21:55,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-22,95.5,75.2,85.8,113.4,75.2,98.9,79.5,83.1,0.331,100,33.33,rain,0,0,38,12.8,88.3,1006.9,64.5,5.2,193.7,16.7,9,60,2024-08-22T05:37:34,2024-08-22T18:21:07,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-08-23,80.7,75.2,77.6,87.8,75.2,78.5,75.9,94.5,4.02,100,12.5,rain,0,0,17.7,9.2,82.1,1009.5,83.9,5.4,139.1,11.9,5,60,2024-08-23T05:37:51,2024-08-23T18:20:19,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
