name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
paris,2024-02-16,59.2,51.7,56,59.2,51.7,56,47.6,73.7,0.007,100,4.17,rain,0,0,28.4,13.6,270,1017.3,95.7,14,16.9,1.4,1,,2024-02-16T07:58:08,2024-02-16T18:12:09,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-17,58.6,49,52.9,58.6,45.8,52.8,39.8,61.4,0,0,0,,0,0,21.3,7.7,252.5,1032.7,79.3,13.7,33.1,3,3,,2024-02-17T07:56:22,2024-02-17T18:13:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-18,53.5,44.9,49,53.5,40.4,46.6,44.7,85.1,0.095,100,29.17,rain,0,0,26.9,10.8,221.9,1031.2,97.2,11,10.7,0.8,0,,2024-02-18T07:54:35,2024-02-18T18:15:26,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-19,53.3,48.6,51.4,53.3,46,51,47.2,85.6,0.001,100,4.17,rain,0,0,22.7,9.8,287,1032.2,95.6,10.9,17.8,1.5,1,,2024-02-19T07:52:47,2024-02-19T18:17:04,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-20,49.6,45.1,47,46.5,41.9,44.3,43.5,87.7,0,0,0,,0,0,19.6,8.9,246.3,1031.4,94.9,7.9,28.5,2.7,1,,2024-02-20T07:50:57,2024-02-20T18:18:42,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-21,51.7,43.8,47.4,51.7,39.2,44.1,44.1,88.4,0.324,100,33.33,rain,0,0,37.5,18.1,205.5,1017.1,97.3,8.6,18.3,1.6,1,,2024-02-21T07:49:07,2024-02-21T18:20:20,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-22,55.3,43.2,51.5,55.3,37.1,49.6,47.9,87.8,0.512,100,75,rain,0,0,55.9,24,229.4,994.3,93.7,7.7,17.7,1.5,1,,2024-02-22T07:47:15,2024-02-22T18:21:57,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-23,48,40.1,43,43.3,33.3,37.3,37.6,81.1,0.011,100,16.67,rain,0,0,30.2,13.9,214.8,994.9,82.3,14,28,2.4,2,,2024-02-23T07:45:23,2024-02-23T18:23:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-24,48.1,38.3,42.1,42.9,31.5,36.3,36.9,82.2,0.171,100,12.5,rain,0,0,32.3,13.6,214.4,999.9,94.2,13.8,18.9,1.6,1,,2024-02-24T07:43:29,2024-02-24T18:25:11,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-25,47.7,41.1,44.2,43.3,34.5,39.1,41.7,90.9,0.118,100,25,rain,0,0,27.6,12.5,170.1,997.3,98.3,10.1,14.9,1.3,1,,2024-02-25T07:41:35,2024-02-25T18:26:48,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-26,50,42.3,46.1,50,34.5,41.7,44.5,94.1,0.253,100,62.5,rain,0,0,39.4,18.8,41.4,996.8,99.3,8.4,10,0.9,0,,2024-02-26T07:39:40,2024-02-26T18:28:25,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-02-27,48.8,41,43.9,44.3,33.4,37.7,38.2,80.9,0.028,100,12.5,rain,0,0,35.2,16.9,9.4,1017.1,94.9,9.5,25.1,2,1,,2024-02-27T07:37:43,2024-02-27T18:30:01,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999,D3623"
paris,2024-02-28,51.5,36.5,44,51.5,34.1,41.7,38.8,82.4,0,0,0,,0,0,21.2,9.9,237.2,1022.7,61,11.7,33.5,2.9,1,,2024-02-28T07:35:46,2024-02-28T18:31:37,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
paris,2024-02-29,51,46,48.5,51,40.6,45.8,46.2,91.7,0.128,100,29.17,rain,0,0.3,24.4,11.2,196.3,1010.7,99.8,9.9,14.6,1.3,1,,2024-02-29T07:33:48,2024-02-29T18:33:12,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-01,51.3,40.6,45.2,51.3,33.8,40.7,40.9,85,0.204,100,20.83,rain,0,0,42.1,16.6,206.2,1002.3,87.9,12.2,30.7,2.5,2,,2024-03-01T07:31:50,2024-03-01T18:34:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
paris,2024-03-02,47.2,40.6,43.5,46.2,35,39.5,41.3,92,0.502,100,41.67,rain,0,0,26.3,11.9,201.1,997.4,91.1,9.4,17.3,1.4,1,,2024-03-02T07:29:51,2024-03-02T18:36:22,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-03,48.9,41.7,44,44.9,38.4,41.1,38.8,82.5,0.134,100,20.83,rain,0,0,19.7,9.3,318,1002.9,92.4,10.7,37.4,3.2,2,,2024-03-03T07:27:51,2024-03-03T18:37:57,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-04,53,36,44.6,53,33.6,42.7,35.3,71.8,0,0,0,,0,0,27.1,11.4,199.8,1012.3,71.2,12.4,45.1,4,4,,2024-03-04T07:25:50,2024-03-04T18:39:32,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-05,50.8,41.6,45.5,50.8,36.8,41.9,39.5,80,0.04,100,20.83,rain,0,0,24.1,10.7,227.9,1014.3,96.3,12.6,28.3,2.5,1,,2024-03-05T07:23:49,2024-03-05T18:41:06,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-06,49.7,42,44.9,49.7,38.4,42.6,39.3,81.4,0.097,100,8.33,rain,0,0,12.8,6.4,77.9,1021.1,89.4,10.7,24.1,2,1,,2024-03-06T07:21:47,2024-03-06T18:42:40,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-07,55.9,38.1,46.4,55.9,34.4,44.2,38.4,75.3,0,0,0,,0,0,23.4,12.3,98.1,1018,40.7,9.7,54,4.8,4,,2024-03-07T07:19:45,2024-03-07T18:44:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
paris,2024-03-08,56.3,38.5,47.9,56.3,34.1,45.5,37.3,67.6,0,0,0,,0,0,33,15.5,123.3,1004.6,59.7,9.8,36.1,3,3,,2024-03-08T07:17:42,2024-03-08T18:45:47,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-09,57.5,43.3,48.4,57.5,38.7,45.7,41.1,77,0.198,100,25,rain,0,0,29.4,11.9,144.6,995.3,84.4,12.7,24.9,2.2,1,,2024-03-09T07:15:39,2024-03-09T18:47:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-10,51.9,43.9,47.2,51.9,41.2,45.2,42.9,85.5,0.016,100,20.83,rain,0,0,17.6,7.4,182.6,995.2,92.3,13.1,34.7,2.9,3,,2024-03-10T07:13:35,2024-03-10T18:48:53,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-11,53.6,43,47.4,53.6,40.4,45.6,41.9,81.7,0.032,100,16.67,rain,0,0,25.9,11.3,280.1,1006.6,92.4,10.5,21.9,1.9,1,,2024-03-11T07:11:31,2024-03-11T18:50:25,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-12,53.1,45.9,49.3,53.1,41.6,47.2,46.1,88.7,0.225,100,33.33,rain,0,0,21.9,10,242.7,1017.2,97.4,7.8,23.4,2,1,,2024-03-12T07:09:27,2024-03-12T18:51:58,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
paris,2024-03-13,56.2,49.3,53,56.2,48.4,52.9,48.3,84.4,0,0,0,,0,0,17.1,8.6,226.1,1018.1,97.3,12.3,27.5,2.4,1,,2024-03-13T07:07:22,2024-03-13T18:53:30,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-14,65.3,43.4,54,65.3,41.9,53.3,46.5,77.5,0.006,100,4.17,rain,0,0.3,21.2,10.1,194.1,1012.7,58.5,11.3,43.3,3.8,4,,2024-03-14T07:05:17,2024-03-14T18:55:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-15,63.1,53.4,56.9,63.1,53.4,56.9,50.1,78.5,0.056,100,33.33,rain,0,0,31.1,12.7,231.2,1012.3,94.4,13,88.3,7.6,6,,2024-03-15T07:03:11,2024-03-15T18:56:34,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999,D3623"
paris,2024-03-16,58.5,50,54,58.5,46.7,53.9,44.7,71.7,0.02,100,12.5,rain,0,0,31.8,12.3,274.6,1021.2,89.6,13.3,89.8,7.7,5,,2024-03-16T07:01:06,2024-03-16T18:58:06,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2024-03-17,59.1,50.7,53.8,59.1,50.7,53.8,50.8,89.4,0.096,100,29.17,rain,0,0,20.5,10.1,185.1,1019.6,92.7,9.9,60.8,5.3,3,,2024-03-17T06:59:00,2024-03-17T18:59:37,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2024-03-18,61.9,54.1,57.3,61.9,54.1,57.3,49.7,76.8,0.006,100,4.17,rain,0,0,17.6,8.8,298.3,1017.4,87.8,11.8,105.6,9.4,6,,2024-03-18T06:56:54,2024-03-18T19:01:08,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2024-03-19,64.3,47.8,55.4,64.3,47.8,55.4,46.9,74.7,0,0,0,,0,0,15.2,6.6,255.6,1018.3,72.8,11.7,146.8,12.6,6,,2024-03-19T06:54:48,2024-03-19T19:02:39,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,07147099999,LFPO,07150099999,D3623,LFPB"
paris,2024-03-20,69.3,48.1,57.8,69.3,47.1,57.8,46.4,68.3,0.006,100,4.17,rain,0,0,12.9,4.8,109.6,1018,84.1,11.6,145,12.7,5,,2024-03-20T06:52:42,2024-03-20T19:04:10,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2024-03-21,66.9,50.3,58.8,66.9,50.3,58.8,46.6,65.5,0,0,0,,0,0,14.3,6.4,331.9,1025,76.2,11.4,155.5,13.3,6,,2024-03-21T06:50:35,2024-03-21T19:05:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,D3623"
paris,2024-03-22,65,49.5,56.5,65,45.4,56.3,46.7,71,0.023,100,4.17,rain,0,0,30.3,11.7,300.2,1020,60.7,9.4,69.7,6,5,,2024-03-22T06:48:29,2024-03-22T19:07:12,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
paris,2024-03-23,53.2,42.1,45.9,53.2,36.3,41.5,39.1,77.7,0.193,100,45.83,rain,0,0,49.6,15.1,283.4,1016.4,83.7,11.6,47.5,4.1,5,,2024-03-23T06:46:23,2024-03-23T19:08:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-24,53.5,40,45.9,53.5,34,42.6,36.1,69.8,0,0,0,,0,0,32.9,12.5,282.8,1013.5,47.6,13.4,7.6,0.7,1,,2024-03-24T06:44:16,2024-03-24T19:10:13,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-25,56.9,38.1,47.6,56.9,34.4,46.5,35.9,66,0,0,0,,0,0,30.2,13.4,136.2,1003,72.1,12,0,0,0,,2024-03-25T06:42:10,2024-03-25T19:11:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
paris,2024-03-26,53.5,42.7,49.3,53.5,36.3,47.4,44.8,84.8,0.119,100,37.5,rain,0,0,30,16.5,171.3,989,91.8,8.8,0,0,0,,2024-03-26T06:40:04,2024-03-26T19:13:13,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
paris,2024-03-27,54.8,42.1,47.4,54.8,36.9,43.8,40,76.7,0.005,100,4.17,rain,0,0,37.3,15.9,195.5,986.8,91.4,10.4,0,0,0,,2024-03-27T06:37:58,2024-03-27T19:14:44,0.57,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,LFPV,07156099999,07146099999,07157099999,C1292,LFPO,07147099999,07150099999,LFPB"
paris,2024-03-28,52.9,42.7,48.3,52.9,36,44.5,38.9,70.7,0.229,100,37.5,rain,0,0,42.5,25.3,198.6,987.2,87.7,6.1,0,0,0,,2024-03-28T06:35:52,2024-03-28T19:16:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LFPV,C1292,LFPO,LFPB"
paris,2024-03-29,58.3,46.3,51.2,58.3,42.2,49.5,44.4,78.3,0.244,100,45.83,rain,0,0,31.8,15,193.9,993.1,91.7,6.1,0,0,0,,2024-03-29T06:33:46,2024-03-29T19:17:44,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFPV,C1292,LFPO,LFPB"
paris,2024-03-30,51.7,43.9,47.1,51.7,40,44.8,43.2,86.8,0.536,100,41.67,rain,0,0,20.4,9.5,184.1,996.3,94.9,6.1,0,0,0,,2024-03-30T06:31:40,2024-03-30T19:19:14,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LFPV,C1292,LFPO,LFPB"
paris,2024-03-31,58.3,43.9,51,58.3,40.3,49.7,45.3,81.6,0.111,100,29.17,rain,0,0,29.5,13.8,137.4,992.9,76,6.2,34.5,2.9,3,,2024-03-31T07:29:35,2024-03-31T20:20:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LFPV,C1292,LFPO,LFPB"
paris,2024-04-01,55.9,45.7,49.9,55.9,42.2,48.3,43.7,79.8,0.025,100,8.33,rain,0,0,39.1,16.1,218.8,998.3,90,7.5,62.5,5.4,4,,2024-04-01T07:27:30,2024-04-01T20:22:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,LFPV,07156099999,07146099999,07157099999,C1292,LFPO,07147099999,07150099999,LFPB"
paris,2024-04-02,55.9,46.2,50.9,55.9,40.1,48.5,44.5,79.2,0.012,100,8.33,rain,0,0,35.3,18.7,212.2,1008.9,87.2,8.7,43.4,3.7,2,,2024-04-02T07:25:25,2024-04-02T20:23:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
paris,2024-04-03,62.6,50.3,55.5,62.6,50.3,55.5,48.9,79.7,0.308,100,41.67,rain,0,0,34.6,15.7,225.9,1007.5,91.4,10.9,84.8,7.4,6,,2024-04-03T07:23:20,2024-04-03T20:25:13,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-04,66.3,51.6,58.3,66.3,51.6,58.3,51.3,78.7,0.764,100,41.67,rain,0,0,39.7,18.7,231.9,1010.7,95,10.3,44.5,3.8,3,,2024-04-04T07:21:16,2024-04-04T20:26:43,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-05,64.6,55.7,60,64.6,55.7,60,53.1,78.2,0.015,100,12.5,rain,0,0,31.7,13.9,197.4,1011.1,91.5,13.5,45.4,3.9,2,,2024-04-05T07:19:12,2024-04-05T20:28:12,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-06,75.1,55.8,64.1,75.1,55.8,64.1,48,58.3,0.001,100,4.17,rain,0,0,35.9,15.8,188.9,1009.6,90.1,13.7,71.3,6.3,3,,2024-04-06T07:17:09,2024-04-06T20:29:42,0.92,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-07,65.3,55.7,61.2,65.3,55.7,61.2,50.8,68.8,0.024,100,12.5,rain,0,0,27.1,10,233,1014.5,93.5,13.3,37,3.1,2,,2024-04-07T07:15:06,2024-04-07T20:31:12,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-08,72.9,52,60.2,72.9,52,60.2,52.7,78.5,0.119,100,20.83,rain,0,0,31.9,11.7,191.5,1007.5,80.6,9.9,74.4,6.4,4,,2024-04-08T07:13:03,2024-04-08T20:32:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-09,56.9,46.7,50.9,56.9,42.5,49.1,40,66.4,0.049,100,29.17,rain,0,0,44.3,15.8,251.1,1015.6,83.4,12.9,64.4,5.4,4,,2024-04-09T07:11:01,2024-04-09T20:34:11,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-10,62.4,42.7,52,62.4,39.8,50.6,39.1,63.8,0.001,100,4.17,rain,0,0,17.6,8,257.7,1029.7,39.9,12.4,77.3,6.9,5,,2024-04-10T07:09:00,2024-04-10T20:35:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-11,65.1,52.7,58.5,65.1,52.7,58.5,50,73.5,0.001,100,4.17,rain,0,0,16,7.2,215.5,1032.8,91.9,13,58.8,5.1,3,,2024-04-11T07:06:59,2024-04-11T20:37:10,0.09,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-12,74,51.5,62.5,74,51.5,62.5,52.8,73.5,0.007,100,8.33,rain,0,0,15.9,6,206.1,1032.4,66.6,11.1,97.8,8.3,7,,2024-04-12T07:04:59,2024-04-12T20:38:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-13,78.9,54.4,66.7,78.9,54.4,66.7,54,66.5,0,0,0,,0,0,24,11,208.2,1026.3,70.1,12.4,99.7,8.7,7,,2024-04-13T07:02:59,2024-04-13T20:40:09,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-14,67.5,52,60.4,67.5,52,60.4,48.9,66.7,0,0,0,,0,0,23.6,11.7,332.5,1023.3,71.6,13.1,78.9,6.9,4,,2024-04-14T07:01:00,2024-04-14T20:41:39,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-15,58,46.5,51.9,58,42,50.6,41.3,67.7,0.098,100,12.5,rain,0,0,49.3,18.2,275.3,1015.6,83.3,12.3,46.3,4.1,2,,2024-04-15T06:59:02,2024-04-15T20:43:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-16,54,44.3,48.7,54,38.8,45.6,39.7,71.3,0.062,100,33.33,rain,0,0,34.5,14.9,298.8,1013.8,81.8,11.7,44.3,3.9,1,,2024-04-16T06:57:05,2024-04-16T20:44:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-17,52.1,43.2,47.1,52.1,39.3,43.8,37.5,69.9,0.051,100,16.67,rain,0,0,34.4,16.8,322.7,1015.6,72.4,13.2,41.3,2.8,3,,2024-04-17T06:55:08,2024-04-17T20:46:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
paris,2024-04-18,56.2,39,46.8,56.2,35.6,44.8,35.5,67.3,0.044,100,12.5,rain,0,0,24.2,9.6,358.2,1020.7,79.7,12.6,75.6,6.5,7,,2024-04-18T06:53:12,2024-04-18T20:47:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-19,53.1,47.4,49.7,53.1,42.9,47.9,42.5,76.4,0.125,100,16.67,rain,0,0,36.2,12.5,289.9,1019.5,96.8,12,34.1,2.8,1,,2024-04-19T06:51:17,2024-04-19T20:49:06,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-20,50.2,41.1,45.9,50.2,35.8,41.4,35.5,67.5,0.001,100,4.17,rain,0,0,27.6,13.4,1,1024.9,68.4,12.6,67.2,5.8,3,,2024-04-20T06:49:23,2024-04-20T20:50:35,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-21,54,40.1,46,54,35.3,42.3,33.9,63.5,0.001,100,4.17,rain,0,0,34,18.3,9.1,1025.3,63.3,13,73.2,6.4,4,,2024-04-21T06:47:30,2024-04-21T20:52:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-22,51.4,38.7,45.4,51.4,33.1,41.6,33.6,65.1,0.012,100,8.33,rain,0,0,28.9,12.5,17,1025,64,12.3,86.7,7.6,7,,2024-04-22T06:45:37,2024-04-22T20:53:33,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-23,53.4,37.6,45.8,53.4,33.1,42.7,29.9,56.5,0,0,0,,0,0,24,10.8,9.5,1021.2,57,12.6,94.3,8,7,,2024-04-23T06:43:46,2024-04-23T20:55:02,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-24,50,44,46.8,50,38.8,42.6,35.3,65.4,0,0,0,,0,0,30.1,13.1,333.2,1015.8,94.2,13,52.1,4.5,2,,2024-04-24T06:41:56,2024-04-24T20:56:31,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-25,56.1,38.7,48.6,56.1,37.8,48,33,56.7,0,0,0,,0,0,19,7.6,234.5,1008.7,83.8,13.1,73.3,6.2,6,,2024-04-25T06:40:07,2024-04-25T20:58:00,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-26,60.8,41.7,52.6,60.8,39,51.9,40.3,64.3,0.001,100,4.17,rain,0,0,21.1,9.1,195.1,1003.7,85,12.4,64.2,5.7,2,,2024-04-26T06:38:19,2024-04-26T20:59:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
paris,2024-04-27,60.8,49.5,54.1,60.8,47.3,53.7,50.2,87.2,0.253,100,41.67,rain,0,0,28.7,11.2,151.8,1002.2,94.8,10,61.4,5.2,4,,2024-04-27T06:36:32,2024-04-27T21:00:57,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
